4.15	0.0157644165	0.0654223284
4.16	0.0156075579	0.0649274409
4.17	0.0154522601	0.0644359247
4.18	0.0152985076	0.0639477616
4.19	0.0151462849	0.0634629336
4.2	0.0149955768	0.0629814226
4.21	0.0148463683	0.0625032107
4.22	0.0146986445	0.0620282798
4.23	0.0145523905	0.061556612
4.24	0.0144075918	0.0610881894
4.25	0.0142642339	0.0606229941
4.26	0.0141223024	0.0601610083
4.27	0.0139817832	0.0597022141
4.28	0.0138426621	0.0592465937
4.29	0.0137049253	0.0587941295
4.3	0.013568559	0.0583448038
4.31	0.0134335496	0.0578985988
4.32	0.0132998835	0.0574554969
4.33	0.0131675475	0.0570154806
4.34	0.0130365282	0.0565785324
4.35	0.0129068126	0.0561446347
4.36	0.0127783876	0.0557137702
4.37	0.0126512406	0.0552859213
4.38	0.0125253586	0.0548610708
4.39	0.0124007292	0.0544392013
4.4	0.0122773399	0.0540202956
4.41	0.0121551783	0.0536043364
4.42	0.0120342323	0.0531913067
4.43	0.0119144897	0.0527811893
4.44	0.0117959385	0.052373967
4.45	0.011678567	0.051969623
4.46	0.0115623633	0.0515681403
4.47	0.0114473159	0.0511695019
4.48	0.0113334132	0.0507736909
4.49	0.0112206438	0.0503806907
4.5	0.0111089965	0.0499904844
4.51	0.0109984602	0.0496030554
4.52	0.0108890237	0.049218387
4.53	0.0107806761	0.0488364626
4.54	0.0106734066	0.0484572658
4.55	0.0105672044	0.0480807799
4.56	0.0104620589	0.0477069888
4.57	0.0103579597	0.0473358759
4.58	0.0102548963	0.046967425
4.59	0.0101528584	0.0466016199
4.6	0.0100518357	0.0462384444
4.61	0.0099518183	0.0458778824
4.62	0.0098527961	0.0455199178
4.63	0.0097547591	0.0451645346
4.64	0.0096576976	0.044811717
4.65	0.0095616019	0.044461449
4.66	0.0094664624	0.0441137148
4.67	0.0093722695	0.0437684987
4.68	0.0092790139	0.043425785
4.69	0.0091866862	0.0430855581
4.7	0.0090952771	0.0427478024
4.71	0.0090047776	0.0424125024
4.72	0.0089151785	0.0420796427
4.73	0.008826471	0.041749208
4.74	0.0087386462	0.0414211829
4.75	0.0086516952	0.0410955522
4.76	0.0085656094	0.0407723007
4.77	0.0084803802	0.0404514134
4.78	0.008395999	0.0401328751
4.79	0.0083124574	0.0398166709
4.8	0.008229747	0.0395027858
4.81	0.0081478597	0.0391912051
4.82	0.0080667871	0.038881914
4.83	0.0079865213	0.0385748977
4.84	0.0079070541	0.0382701416
4.85	0.0078283775	0.0379676311
